"ID","CSys ID","X","Y","Z","6..Simcenter NASTRAN Case 1, 2..T1 Translation"
283,0,0.0605457,0.12,-0.006524,0.0138374
284,0,0.066,0.12,-0.00584,0.0136934
285,0,0.0692809,0.12,-0.005287,0.0135838
286,0,0.0736826,0.12,-0.004619,0.0134594
287,0,0.078357,0.12,-0.003846,0.0133437
288,0,0.0828786,0.12,-0.003054,0.0132248
289,0,0.0931197,0.3,-0.001045,0.0506819
290,0,0.0931248,0.304,-0.001045,0.0517729
291,0,0.0931299,0.308,-0.001045,0.0527269
292,0,0.0931349,0.312,-0.001045,0.0533757
293,0,0.09314,0.316,-0.001045,0.0537524
294,0,0.0931451,0.32,-0.001045,0.0539913
295,0,0.0931502,0.324,-0.001045,0.0542342
296,0,0.0931552,0.328,-0.001045,0.054618
297,0,0.0931603,0.332,-0.001045,0.055245
298,0,0.0931654,0.336,-0.001045,0.0561843
299,0,0.0931704,0.34,-0.001045,0.0574151
300,0,0.0931755,0.344,-0.001044,0.0587756
301,0,0.0931806,0.348,-0.001044,0.0597059
302,0,0.0931857,0.352,-0.001044,0.0618821
303,0,0.0931907,0.356,-0.001044,0.0644039
304,0,0.0931958,0.36,-0.001044,0.0653688
305,0,0.0932009,0.364,-0.001044,0.0657414
306,0,0.0932059,0.368,-0.001044,0.0657853
307,0,0.093211,0.372,-0.001044,0.0661122
308,0,0.0932161,0.376,-0.001044,0.0667485
309,0,0.0932211,0.38,-0.001044,0.0674573
310,0,0.0932262,0.384,-0.001044,0.068186
311,0,0.0932313,0.388,-0.001044,0.0689217
312,0,0.0932364,0.392,-0.001044,0.0697021
313,0,0.0932414,0.396,-0.001044,0.0705894
314,0,0.0932465,0.4,-0.001044,0.0716793
315,0,0.0932516,0.404,-0.001044,0.0730581
316,0,0.0932566,0.408,-0.001044,0.0748294
317,0,0.0932617,0.412,-0.001044,0.076937
318,0,0.0932668,0.416,-0.001043,0.0793857
319,0,0.0932718,0.42,-0.001043,0.0812442
320,0,0.0932769,0.424,-0.001043,0.0833847
321,0,0.093282,0.428,-0.001043,0.0865193
322,0,0.0932871,0.432,-0.001043,0.0895645
323,0,0.0932921,0.436,-0.001043,0.0923529
324,0,0.0932972,0.44,-0.001043,0.0946836
325,0,0.0933023,0.444,-0.001043,0.0965254
326,0,0.0933073,0.448,-0.001043,0.0978474
327,0,0.0933124,0.452,-0.001043,0.0986471
328,0,0.0933175,0.456,-0.001043,0.0989409
329,0,0.0933225,0.46,-0.001043,0.0987714
330,0,0.0933276,0.464,-0.001043,0.0982455
331,0,0.0933327,0.468,-0.001043,0.0974947
332,0,0.0933378,0.472,-0.001043,0.0967267
333,0,0.0933428,0.476,-0.001043,0.0963885
334,0,0.0933479,0.48,-0.001043,0.0968997
335,0,0.093353,0.484,-0.001042,0.0936894
336,0,0.093358,0.488,-0.001042,0.0844311
337,0,0.0933631,0.492,-0.001042,0.0719782
338,0,0.0933682,0.496,-0.001042,0.0592015
339,0,0.0933732,0.5,-0.001042,0.048119
340,0,0.0933783,0.504,-0.001042,0.0402095
341,0,0.0933834,0.508,-0.001042,0.0364655
342,0,0.0933885,0.512,-0.001042,0.0373667
343,0,0.0933935,0.516,-0.001042,0.0428807
344,0,0.0933986,0.52,-0.001042,0.052493
345,0,0.0934037,0.524,-0.001042,0.0652186
346,0,0.0934087,0.528,-0.001042,0.079644
347,0,0.0934138,0.532,-0.001042,0.0938722
348,0,0.0934189,0.536,-0.001042,0.105083
349,0,0.0934239,0.54,-0.001042,0.110253
350,0,0.093429,0.544,-0.001042,0.111836
351,0,0.0934341,0.548,-0.001042,0.114264
352,0,0.0934392,0.552,-0.001041,0.117005
353,0,0.0934442,0.556,-0.001041,0.119548
354,0,0.0934493,0.56,-0.001041,0.121658
355,0,0.0934544,0.564,-0.001041,0.123268
356,0,0.0934594,0.568,-0.001041,0.12436
357,0,0.0934645,0.572,-0.001041,0.124984
358,0,0.0934696,0.576,-0.001041,0.125213
359,0,0.0934746,0.58,-0.001041,0.125137
360,0,0.0934797,0.584,-0.001041,0.124859
361,0,0.0934848,0.588,-0.001041,0.124495
362,0,0.0934899,0.592,-0.001041,0.124188
363,0,0.0934949,0.596,-0.001041,0.124159
364,0,0.0935,0.6,-0.001041,0.12469
365,0,0.0895203,0.6,-0.001823,0.125302
366,0,0.0855357,0.6,-0.002578,0.125895
367,0,0.0815456,0.6,-0.003302,0.126491
368,0,0.0775496,0.6,-0.003991,0.127001
369,0,0.073547,0.6,-0.004642,0.127517
370,0,0.0695376,0.6,-0.00525,0.127993
371,0,0.0655238,0.6,-0.005833,0.128449
372,0,0.0615063,0.6,-0.006393,0.128885
373,0,0.0574843,0.6,-0.006918,0.129295
374,0,0.0534573,0.6,-0.007399,0.129532
375,0,0.0494245,0.6,-0.007825,0.129849
376,0,0.045386,0.6,-0.008192,0.130283
377,0,0.0413441,0.6,-0.008515,0.130355
378,0,0.0372975,0.6,-0.008764,0.130526
379,0,0.0332451,0.6,-0.008925,0.130676
380,0,0.0291906,0.6,-0.009017,0.130898
381,0,0.025137,0.6,-0.008977,0.130802
382,0,0.0210864,0.6,-0.008772,0.130691
383,0,0.0170446,0.6,-0.008438,0.130433
384,0,0.0130233,0.6,-0.007924,0.130023
385,0,0.0090415,0.6,-0.007161,0.129432
386,0,0.0051697,0.6,-0.006001,0.128543
387,0,0.0015,0.6,-0.004277,0.127208
388,0,0.0014949,0.596,-0.004277,0.126511
389,0,0.0014899,0.592,-0.004277,0.126289
390,0,0.0014848,0.588,-0.004277,0.126294
391,0,0.0014797,0.584,-0.004278,0.126381
392,0,0.0014746,0.58,-0.004278,0.126422
393,0,0.0014696,0.576,-0.004278,0.12632
394,0,0.0014645,0.572,-0.004278,0.125961
395,0,0.0014594,0.568,-0.004278,0.125256
396,0,0.0014544,0.564,-0.004278,0.124103
397,0,0.0014493,0.56,-0.004278,0.122463
398,0,0.0014442,0.556,-0.004278,0.120302
399,0,0.0014392,0.552,-0.004278,0.117787
400,0,0.0014341,0.548,-0.004278,0.115165
401,0,0.001429,0.544,-0.004278,0.113346
402,0,0.0014239,0.54,-0.004278,0.112734
403,0,0.0014189,0.536,-0.004278,0.109397
404,0,0.0014138,0.532,-0.004278,0.102153
405,0,0.0014087,0.528,-0.004278,0.0937852
406,0,0.0014037,0.524,-0.004278,0.0869134
407,0,0.0013986,0.52,-0.004278,0.0818221
408,0,0.0013935,0.516,-0.004278,0.0786255
409,0,0.0013885,0.512,-0.004279,0.0770609
410,0,0.0013834,0.508,-0.004279,0.0766375
411,0,0.0013783,0.504,-0.004279,0.0767489
412,0,0.0013732,0.5,-0.004279,0.0777944
413,0,0.0013682,0.496,-0.004279,0.0801458
414,0,0.0013631,0.492,-0.004279,0.0838978
415,0,0.001358,0.488,-0.004279,0.0891465
416,0,0.001353,0.484,-0.004279,0.0956543
417,0,0.0013479,0.48,-0.004279,0.098212
418,0,0.0013428,0.476,-0.004279,0.0972338
419,0,0.0013378,0.472,-0.004279,0.0982653
420,0,0.0013327,0.468,-0.004279,0.0997176
421,0,0.0013276,0.464,-0.004279,0.101125
422,0,0.0013225,0.46,-0.004279,0.101868
423,0,0.0013175,0.456,-0.004279,0.101986
424,0,0.0013124,0.452,-0.004279,0.101445
425,0,0.0013073,0.448,-0.004279,0.100367
426,0,0.0013023,0.444,-0.00428,0.098835
427,0,0.0012972,0.44,-0.00428,0.0969469
428,0,0.0012921,0.436,-0.00428,0.0947555
429,0,0.0012871,0.432,-0.00428,0.0922673
430,0,0.001282,0.428,-0.00428,0.0893503
431,0,0.0012769,0.424,-0.00428,0.0856987
432,0,0.0012718,0.42,-0.00428,0.0833618
433,0,0.0012668,0.416,-0.00428,0.0816045
434,0,0.0012617,0.412,-0.00428,0.0792848
435,0,0.0012566,0.408,-0.00428,0.0779449
436,0,0.0012516,0.404,-0.00428,0.0770937
437,0,0.0012465,0.4,-0.00428,0.076551
438,0,0.0012414,0.396,-0.00428,0.0761592
439,0,0.0012364,0.392,-0.00428,0.0758367
440,0,0.0012313,0.388,-0.00428,0.0755061
441,0,0.0012262,0.384,-0.00428,0.0751181
442,0,0.0012211,0.38,-0.00428,0.0746381
443,0,0.0012161,0.376,-0.004281,0.0740477
444,0,0.001211,0.372,-0.004281,0.0732485
445,0,0.0012059,0.368,-0.004281,0.0719426
446,0,0.0012009,0.364,-0.004281,0.0694572
447,0,0.0011958,0.36,-0.004281,0.0672341
448,0,0.0011907,0.356,-0.004281,0.0654725
449,0,0.0011857,0.352,-0.004281,0.0632386
450,0,0.0011806,0.348,-0.004281,0.0623231
451,0,0.0011755,0.344,-0.004281,0.0618871
452,0,0.0011704,0.34,-0.004281,0.0616137
453,0,0.0011654,0.336,-0.004281,0.0613772
454,0,0.0011603,0.332,-0.004281,0.0611282
455,0,0.0011552,0.328,-0.004281,0.0608197
456,0,0.0011502,0.324,-0.004281,0.0604149
457,0,0.0011451,0.32,-0.004281,0.0598832
458,0,0.00114,0.316,-0.004281,0.0592095
459,0,0.0011349,0.312,-0.004281,0.058338
460,0,0.0011299,0.308,-0.004281,0.0569842
461,0,0.0011248,0.304,-0.004282,0.0544842
462,0,0.0011197,0.3,-0.004282,0.0522169
463,0,0.0011147,0.296,-0.004282,0.0505174
464,0,0.0011096,0.292,-0.004282,0.0483022
465,0,0.0011045,0.288,-0.004282,0.0474827
466,0,0.0010995,0.284,-0.004282,0.0471488
467,0,0.0010944,0.28,-0.004282,0.046951
468,0,0.0010893,0.276,-0.004282,0.0467313
469,0,0.0010842,0.272,-0.004282,0.0464141
470,0,0.0010792,0.268,-0.004282,0.0459389
471,0,0.0010741,0.264,-0.004282,0.0452679
472,0,0.001069,0.26,-0.004282,0.0443789
473,0,0.001064,0.256,-0.004282,0.0432521
474,0,0.0010589,0.252,-0.004282,0.0419892
475,0,0.0010538,0.248,-0.004282,0.0405185
476,0,0.0010488,0.244,-0.004282,0.0392741
477,0,0.0010437,0.24,-0.004282,0.0378886
478,0,0.0010386,0.236,-0.004283,0.0373223
479,0,0.0010335,0.232,-0.004283,0.0363422
480,0,0.0010285,0.228,-0.004283,0.0355702
481,0,0.0010234,0.224,-0.004283,0.034969
482,0,0.0010183,0.22,-0.004283,0.034484
483,0,0.0010133,0.216,-0.004283,0.0340257
484,0,0.0010082,0.212,-0.004283,0.0335297
485,0,0.0010031,0.208,-0.004283,0.0329358
486,0,0.00099805,0.204,-0.004283,0.0321883
487,0,0.00099298,0.2,-0.004283,0.031255
488,0,0.00098791,0.196,-0.004283,0.0301118
489,0,0.00098284,0.192,-0.004283,0.0288779
490,0,0.00097777,0.188,-0.004283,0.027453
491,0,0.0009727,0.184,-0.004283,0.0262868
492,0,0.00096763,0.18,-0.004283,0.0249012
493,0,0.00096256,0.176,-0.004283,0.0245919
494,0,0.00095749,0.172,-0.004283,0.0239132
495,0,0.00095242,0.168,-0.004283,0.0235782
496,0,0.00094735,0.164,-0.004284,0.0235223
497,0,0.00094228,0.16,-0.004284,0.023674
498,0,0.00093721,0.156,-0.004284,0.0239583
499,0,0.00093214,0.152,-0.004284,0.0243277
500,0,0.00092707,0.148,-0.004284,0.0247316
501,0,0.000922,0.144,-0.004284,0.0250864
502,0,0.00091693,0.14,-0.004284,0.0253662
503,0,0.00091186,0.136,-0.004284,0.0252746
504,0,0.00090679,0.132,-0.004284,0.0249553
505,0,0.00090172,0.128,-0.004284,0.0226433
506,0,0.00089665,0.124,-0.004284,0.0185607
507,0,0.,0.285,0.,0.0468515
508,0,0.00088651,0.116,-0.004284,0.0163298
509,0,0.00088144,0.112,-0.004284,0.0179063
510,0,0.00087637,0.108,-0.004284,0.0182543
511,0,0.0008713,0.104,-0.004284,0.0178167
512,0,0.00086623,0.1,-0.004284,0.0176048
513,0,0.00086116,0.096,-0.004285,0.0175198
514,0,0.00085609,0.092,-0.004285,0.0176078
515,0,0.00085102,0.088,-0.004285,0.0178501
516,0,0.00084595,0.084,-0.004285,0.0182023
517,0,0.00084088,0.08,-0.004285,0.0186246
518,0,0.00083581,0.076,-0.004285,0.0188033
519,0,0.00083074,0.072,-0.004285,0.0189137
520,0,0.00082567,0.068,-0.004285,0.0170721
521,0,0.0008206,0.064,-0.004285,0.0119281
522,0,0.,0.27,0.,0.0429575
523,0,0.00081046,0.056,-0.004285,0.00933474
524,0,0.00080539,0.052,-0.004285,0.0117719
525,0,0.00080032,0.048,-0.004285,0.0118008
526,0,0.00079525,0.044,-0.004285,0.0106411
527,0,0.00079018,0.04,-0.004285,0.00957494
528,0,0.00078511,0.036,-0.004285,0.00846055
529,0,0.00078004,0.032,-0.004285,0.007429
530,0,0.00077497,0.028,-0.004285,0.00647819
531,0,0.0007699,0.024,-0.004286,0.00559517
532,0,0.00076483,0.02,-0.004286,0.00466208
533,0,0.00075976,0.016,-0.004286,0.00363919
534,0,0.00075469,0.012,-0.004286,0.00269463
535,0,0.00074962,0.008,-0.004286,0.00170801
536,0,0.00074455,0.004,-0.004286,0.00111214
537,0,0.0044142,0.004,-0.006009,0.00132341
538,0,0.008286,0.004,-0.00717,0.00125486
539,0,0.0122678,0.004,-0.007933,0.0010169
540,0,0.0162892,0.004,-0.008446,0.000557779
541,0,0.021,0.004,-0.008771,0.0000839687
542,0,0.0243815,0.004,-0.008985,0.000174165
543,0,0.0284351,0.004,-0.009026,0.0000575084
544,0,0.0324897,0.004,-0.008933,-0.000105185
545,0,0.036542,0.004,-0.008773,-0.000248416
546,0,0.0405886,0.004,-0.008523,-0.000343782
547,0,0.0446305,0.004,-0.008201,-0.000384989
548,0,0.0486691,0.004,-0.007833,-0.000420867
549,0,0.0527019,0.004,-0.007407,-0.000426858
550,0,0.0567289,0.004,-0.006926,-0.000385745
551,0,0.0607509,0.004,-0.006401,-0.000321216
552,0,0.0647684,0.004,-0.005842,-0.00025853
553,0,0.0687822,0.004,-0.005258,-0.000217586
554,0,0.0727916,0.004,-0.00465,-0.00019173
555,0,0.0767941,0.004,-0.004,-0.000150487
556,0,0.0807901,0.004,-0.003311,-0.0000964466
557,0,0.0847802,0.004,-0.002586,-0.0000411223
558,0,0.0887648,0.004,-0.001831,0.0000180744
559,0,0.0044193,0.008,-0.006009,0.00189251
560,0,0.0082911,0.008,-0.00717,0.00189163
561,0,0.0122729,0.008,-0.007933,0.00156904
562,0,0.0162942,0.008,-0.008446,0.00088862
563,0,0.021,0.008,-0.008771,0.000271456
564,0,0.0243866,0.008,-0.008985,0.000384813
565,0,0.0284402,0.008,-0.009025,0.000159957
566,0,0.0324948,0.008,-0.008933,-0.000231022
567,0,0.0365471,0.008,-0.008773,-0.000574529
568,0,0.0405937,0.008,-0.008523,-0.000823117
569,0,0.0446356,0.008,-0.008201,-0.000961599
570,0,0.0486742,0.008,-0.007833,-0.00104285
571,0,0.0527069,0.008,-0.007407,-0.00104706
572,0,0.056734,0.008,-0.006926,-0.000956155
573,0,0.0607559,0.008,-0.006401,-0.000804667
574,0,0.0647735,0.008,-0.005842,-0.000645906
575,0,0.0687872,0.008,-0.005258,-0.000521143
576,0,0.0727967,0.008,-0.00465,-0.000423428
577,0,0.0767992,0.008,-0.004,-0.000310439
578,0,0.0807952,0.008,-0.003311,-0.000182789
579,0,0.0847853,0.008,-0.002586,-0.0000608485
580,0,0.0887699,0.008,-0.001831,0.0000612692
581,0,0.0044243,0.012,-0.006009,0.00245296
582,0,0.0082962,0.012,-0.00717,0.00218336
583,0,0.012278,0.012,-0.007933,0.00169784
584,0,0.0162993,0.012,-0.008446,0.00108078
585,0,0.021,0.012,-0.008771,0.000534142
586,0,0.0243916,0.012,-0.008985,0.000584843
587,0,0.0284453,0.012,-0.009025,0.000347415
588,0,0.0324998,0.012,-0.008933,-0.000144223
589,0,0.0365522,0.012,-0.008773,-0.000597395
590,0,0.0405988,0.012,-0.008523,-0.000945704
591,0,0.0446406,0.012,-0.008201,-0.00116346
592,0,0.0486792,0.012,-0.007833,-0.00126454
593,0,0.052712,0.012,-0.007407,-0.00125479
594,0,0.056739,0.012,-0.006926,-0.00114311
595,0,0.060761,0.012,-0.006401,-0.000959654
596,0,0.0647785,0.012,-0.005842,-0.000757482
597,0,0.0687923,0.012,-0.005258,-0.000577416
598,0,0.0728017,0.012,-0.00465,-0.000426064
599,0,0.0768043,0.012,-0.004,-0.000280052
600,0,0.0808003,0.012,-0.00331,-0.000140471
601,0,0.0847903,0.012,-0.002586,-0.0000139642
602,0,0.088775,0.012,-0.001831,0.000111529
603,0,0.0044294,0.016,-0.006009,0.00314441
604,0,0.0083012,0.016,-0.00717,0.00257222
605,0,0.0122831,0.016,-0.007933,0.00193952
606,0,0.0163044,0.016,-0.008446,0.00135191
607,0,0.021,0.016,-0.008771,0.000853371
608,0,0.0243967,0.016,-0.008985,0.000856214
609,0,0.0284504,0.016,-0.009025,0.000608717
610,0,0.0325049,0.016,-0.008933,0.000102168
611,0,0.0365572,0.016,-0.008772,-0.000393914
612,0,0.0406038,0.016,-0.008523,-0.000789303
613,0,0.0446457,0.016,-0.0082,-0.00103096
614,0,0.0486843,0.016,-0.007833,-0.00113139
615,0,0.0527171,0.016,-0.007407,-0.00109987
616,0,0.0567441,0.016,-0.006926,-0.000964853
617,0,0.0607661,0.016,-0.006401,-0.000771146
618,0,0.0647836,0.016,-0.005842,-0.000559653
619,0,0.0687974,0.016,-0.005258,-0.000365626
620,0,0.0728068,0.016,-0.00465,-0.000207542
621,0,0.0768093,0.016,-0.004,-0.0000822137
622,0,0.0808054,0.016,-0.00331,0.0000146171
623,0,0.0847954,0.016,-0.002586,0.0000927653
624,0,0.08878,0.016,-0.001831,0.000179094
625,0,0.0044345,0.02,-0.006009,0.0037562
626,0,0.0083063,0.02,-0.00717,0.00296514
627,0,0.0122881,0.02,-0.007933,0.0022606
628,0,0.0163094,0.02,-0.008446,0.00168895
629,0,0.021,0.02,-0.008771,0.00121624
630,0,0.0244018,0.02,-0.008985,0.00118236
631,0,0.0284554,0.02,-0.009025,0.000929193
632,0,0.03251,0.02,-0.008933,0.00042296
633,0,0.0365623,0.02,-0.008772,-0.0000894639
634,0,0.0406089,0.02,-0.008523,-0.000508466
635,0,0.0446508,0.02,-0.0082,-0.000753654
636,0,0.0486894,0.02,-0.007833,-0.000830773
637,0,0.0527221,0.02,-0.007407,-0.000761554
638,0,0.0567492,0.02,-0.006926,-0.000590583
639,0,0.0607711,0.02,-0.006401,-0.000375529
640,0,0.0647887,0.02,-0.005842,-0.000163204
641,0,0.0688025,0.02,-0.005258,0.0000174447
